prompt_id,prompt_text,topic,volume,silence_type,competitor_id,competitor_name,engine_id,engine_name,visibility
pr_e441ca7f-25e1-4dbf-b939-ff3d7195668b,Welche natürlichen Nahrungsergänzungsmittel für Pferde empfiehlst du?,Pferde Vitamine und Mineralstoffe,2,full,kw_d0c6ed51-54a2-4b92-ad71-ef2fce63fb67,Nösenberger,gemini-scraper,Gemini,0
pr_e441ca7f-25e1-4dbf-b939-ff3d7195668b,Welche natürlichen Nahrungsergänzungsmittel für Pferde empfiehlst du?,Pferde Vitamine und Mineralstoffe,2,full,kw_d0c6ed51-54a2-4b92-ad71-ef2fce63fb67,Nösenberger,google-ai-overview-scraper,AI Overview,0
pr_e441ca7f-25e1-4dbf-b939-ff3d7195668b,Welche natürlichen Nahrungsergänzungsmittel für Pferde empfiehlst du?,Pferde Vitamine und Mineralstoffe,2,full,kw_e5810055-52d1-4f04-9abc-9b18cfd468fb,St. Hippolyt,chatgpt-scraper,ChatGPT,0
pr_e441ca7f-25e1-4dbf-b939-ff3d7195668b,Welche natürlichen Nahrungsergänzungsmittel für Pferde empfiehlst du?,Pferde Vitamine und Mineralstoffe,2,full,kw_e5810055-52d1-4f04-9abc-9b18cfd468fb,St. Hippolyt,gemini-scraper,Gemini,0
pr_e441ca7f-25e1-4dbf-b939-ff3d7195668b,Welche natürlichen Nahrungsergänzungsmittel für Pferde empfiehlst du?,Pferde Vitamine und Mineralstoffe,2,full,kw_e5810055-52d1-4f04-9abc-9b18cfd468fb,St. Hippolyt,google-ai-overview-scraper,AI Overview,0
pr_4334d051-e2d1-4913-8548-8ab8ffd9ccba,Welche Gelenkpellets ohne Zuckerzusatz gibt es für Pferde?,Gelenkunterstützung für Pferde,3,own_only,kw_456df993-9dae-4abe-8a95-0d53f70ec63d,Havens,chatgpt-scraper,ChatGPT,0
pr_4334d051-e2d1-4913-8548-8ab8ffd9ccba,Welche Gelenkpellets ohne Zuckerzusatz gibt es für Pferde?,Gelenkunterstützung für Pferde,3,own_only,kw_456df993-9dae-4abe-8a95-0d53f70ec63d,Havens,gemini-scraper,Gemini,0
pr_4334d051-e2d1-4913-8548-8ab8ffd9ccba,Welche Gelenkpellets ohne Zuckerzusatz gibt es für Pferde?,Gelenkunterstützung für Pferde,3,own_only,kw_456df993-9dae-4abe-8a95-0d53f70ec63d,Havens,google-ai-overview-scraper,AI Overview,0
pr_4334d051-e2d1-4913-8548-8ab8ffd9ccba,Welche Gelenkpellets ohne Zuckerzusatz gibt es für Pferde?,Gelenkunterstützung für Pferde,3,own_only,kw_4db331b0-064b-4590-811a-f976f85495bc,Pavo,chatgpt-scraper,ChatGPT,0.67
pr_4334d051-e2d1-4913-8548-8ab8ffd9ccba,Welche Gelenkpellets ohne Zuckerzusatz gibt es für Pferde?,Gelenkunterstützung für Pferde,3,own_only,kw_4db331b0-064b-4590-811a-f976f85495bc,Pavo,gemini-scraper,Gemini,0
pr_4334d051-e2d1-4913-8548-8ab8ffd9ccba,Welche Gelenkpellets ohne Zuckerzusatz gibt es für Pferde?,Gelenkunterstützung für Pferde,3,own_only,kw_4db331b0-064b-4590-811a-f976f85495bc,Pavo,google-ai-overview-scraper,AI Overview,0
pr_4334d051-e2d1-4913-8548-8ab8ffd9ccba,Welche Gelenkpellets ohne Zuckerzusatz gibt es für Pferde?,Gelenkunterstützung für Pferde,3,own_only,kw_53e73c24-a748-4f3c-8270-9e137e88460f,Marstall,chatgpt-scraper,ChatGPT,0
pr_4334d051-e2d1-4913-8548-8ab8ffd9ccba,Welche Gelenkpellets ohne Zuckerzusatz gibt es für Pferde?,Gelenkunterstützung für Pferde,3,own_only,kw_53e73c24-a748-4f3c-8270-9e137e88460f,Marstall,gemini-scraper,Gemini,0
pr_4334d051-e2d1-4913-8548-8ab8ffd9ccba,Welche Gelenkpellets ohne Zuckerzusatz gibt es für Pferde?,Gelenkunterstützung für Pferde,3,own_only,kw_53e73c24-a748-4f3c-8270-9e137e88460f,Marstall,google-ai-overview-scraper,AI Overview,0
pr_4334d051-e2d1-4913-8548-8ab8ffd9ccba,Welche Gelenkpellets ohne Zuckerzusatz gibt es für Pferde?,Gelenkunterstützung für Pferde,3,own_only,kw_8023f695-680d-4ca2-bb5b-4b91beec4a01,Eggersmann,chatgpt-scraper,ChatGPT,0
pr_4334d051-e2d1-4913-8548-8ab8ffd9ccba,Welche Gelenkpellets ohne Zuckerzusatz gibt es für Pferde?,Gelenkunterstützung für Pferde,3,own_only,kw_8023f695-680d-4ca2-bb5b-4b91beec4a01,Eggersmann,gemini-scraper,Gemini,0
pr_4334d051-e2d1-4913-8548-8ab8ffd9ccba,Welche Gelenkpellets ohne Zuckerzusatz gibt es für Pferde?,Gelenkunterstützung für Pferde,3,own_only,kw_8023f695-680d-4ca2-bb5b-4b91beec4a01,Eggersmann,google-ai-overview-scraper,AI Overview,0
pr_4334d051-e2d1-4913-8548-8ab8ffd9ccba,Welche Gelenkpellets ohne Zuckerzusatz gibt es für Pferde?,Gelenkunterstützung für Pferde,3,own_only,kw_969dca29-24cf-42ca-9a7d-a23b11beae83,Höveler,chatgpt-scraper,ChatGPT,0
pr_4334d051-e2d1-4913-8548-8ab8ffd9ccba,Welche Gelenkpellets ohne Zuckerzusatz gibt es für Pferde?,Gelenkunterstützung für Pferde,3,own_only,kw_969dca29-24cf-42ca-9a7d-a23b11beae83,Höveler,gemini-scraper,Gemini,0
pr_4334d051-e2d1-4913-8548-8ab8ffd9ccba,Welche Gelenkpellets ohne Zuckerzusatz gibt es für Pferde?,Gelenkunterstützung für Pferde,3,own_only,kw_969dca29-24cf-42ca-9a7d-a23b11beae83,Höveler,google-ai-overview-scraper,AI Overview,0
pr_4334d051-e2d1-4913-8548-8ab8ffd9ccba,Welche Gelenkpellets ohne Zuckerzusatz gibt es für Pferde?,Gelenkunterstützung für Pferde,3,own_only,kw_d0c6ed51-54a2-4b92-ad71-ef2fce63fb67,Nösenberger,chatgpt-scraper,ChatGPT,0
pr_4334d051-e2d1-4913-8548-8ab8ffd9ccba,Welche Gelenkpellets ohne Zuckerzusatz gibt es für Pferde?,Gelenkunterstützung für Pferde,3,own_only,kw_d0c6ed51-54a2-4b92-ad71-ef2fce63fb67,Nösenberger,gemini-scraper,Gemini,0
pr_4334d051-e2d1-4913-8548-8ab8ffd9ccba,Welche Gelenkpellets ohne Zuckerzusatz gibt es für Pferde?,Gelenkunterstützung für Pferde,3,own_only,kw_d0c6ed51-54a2-4b92-ad71-ef2fce63fb67,Nösenberger,google-ai-overview-scraper,AI Overview,0
pr_4334d051-e2d1-4913-8548-8ab8ffd9ccba,Welche Gelenkpellets ohne Zuckerzusatz gibt es für Pferde?,Gelenkunterstützung für Pferde,3,own_only,kw_e5810055-52d1-4f04-9abc-9b18cfd468fb,St. Hippolyt,chatgpt-scraper,ChatGPT,0
pr_4334d051-e2d1-4913-8548-8ab8ffd9ccba,Welche Gelenkpellets ohne Zuckerzusatz gibt es für Pferde?,Gelenkunterstützung für Pferde,3,own_only,kw_e5810055-52d1-4f04-9abc-9b18cfd468fb,St. Hippolyt,gemini-scraper,Gemini,0.67
pr_4334d051-e2d1-4913-8548-8ab8ffd9ccba,Welche Gelenkpellets ohne Zuckerzusatz gibt es für Pferde?,Gelenkunterstützung für Pferde,3,own_only,kw_e5810055-52d1-4f04-9abc-9b18cfd468fb,St. Hippolyt,google-ai-overview-scraper,AI Overview,0
pr_892d418a-dd4f-4098-9dc5-c2d0c8be6d83,Zeig mir Magenpellets für Pferde ohne künstliche Zusätze.,Magen-Darm-Gesundheit Pferd,2,own_only,kw_456df993-9dae-4abe-8a95-0d53f70ec63d,Havens,chatgpt-scraper,ChatGPT,0
pr_892d418a-dd4f-4098-9dc5-c2d0c8be6d83,Zeig mir Magenpellets für Pferde ohne künstliche Zusätze.,Magen-Darm-Gesundheit Pferd,2,own_only,kw_456df993-9dae-4abe-8a95-0d53f70ec63d,Havens,gemini-scraper,Gemini,0
pr_892d418a-dd4f-4098-9dc5-c2d0c8be6d83,Zeig mir Magenpellets für Pferde ohne künstliche Zusätze.,Magen-Darm-Gesundheit Pferd,2,own_only,kw_456df993-9dae-4abe-8a95-0d53f70ec63d,Havens,google-ai-overview-scraper,AI Overview,0
pr_892d418a-dd4f-4098-9dc5-c2d0c8be6d83,Zeig mir Magenpellets für Pferde ohne künstliche Zusätze.,Magen-Darm-Gesundheit Pferd,2,own_only,kw_4db331b0-064b-4590-811a-f976f85495bc,Pavo,chatgpt-scraper,ChatGPT,0.33
pr_892d418a-dd4f-4098-9dc5-c2d0c8be6d83,Zeig mir Magenpellets für Pferde ohne künstliche Zusätze.,Magen-Darm-Gesundheit Pferd,2,own_only,kw_4db331b0-064b-4590-811a-f976f85495bc,Pavo,gemini-scraper,Gemini,0
pr_892d418a-dd4f-4098-9dc5-c2d0c8be6d83,Zeig mir Magenpellets für Pferde ohne künstliche Zusätze.,Magen-Darm-Gesundheit Pferd,2,own_only,kw_4db331b0-064b-4590-811a-f976f85495bc,Pavo,google-ai-overview-scraper,AI Overview,0
pr_892d418a-dd4f-4098-9dc5-c2d0c8be6d83,Zeig mir Magenpellets für Pferde ohne künstliche Zusätze.,Magen-Darm-Gesundheit Pferd,2,own_only,kw_53e73c24-a748-4f3c-8270-9e137e88460f,Marstall,chatgpt-scraper,ChatGPT,0.33
pr_892d418a-dd4f-4098-9dc5-c2d0c8be6d83,Zeig mir Magenpellets für Pferde ohne künstliche Zusätze.,Magen-Darm-Gesundheit Pferd,2,own_only,kw_53e73c24-a748-4f3c-8270-9e137e88460f,Marstall,gemini-scraper,Gemini,0
pr_892d418a-dd4f-4098-9dc5-c2d0c8be6d83,Zeig mir Magenpellets für Pferde ohne künstliche Zusätze.,Magen-Darm-Gesundheit Pferd,2,own_only,kw_53e73c24-a748-4f3c-8270-9e137e88460f,Marstall,google-ai-overview-scraper,AI Overview,0
pr_892d418a-dd4f-4098-9dc5-c2d0c8be6d83,Zeig mir Magenpellets für Pferde ohne künstliche Zusätze.,Magen-Darm-Gesundheit Pferd,2,own_only,kw_8023f695-680d-4ca2-bb5b-4b91beec4a01,Eggersmann,chatgpt-scraper,ChatGPT,0
pr_892d418a-dd4f-4098-9dc5-c2d0c8be6d83,Zeig mir Magenpellets für Pferde ohne künstliche Zusätze.,Magen-Darm-Gesundheit Pferd,2,own_only,kw_8023f695-680d-4ca2-bb5b-4b91beec4a01,Eggersmann,gemini-scraper,Gemini,0
pr_892d418a-dd4f-4098-9dc5-c2d0c8be6d83,Zeig mir Magenpellets für Pferde ohne künstliche Zusätze.,Magen-Darm-Gesundheit Pferd,2,own_only,kw_8023f695-680d-4ca2-bb5b-4b91beec4a01,Eggersmann,google-ai-overview-scraper,AI Overview,0
pr_892d418a-dd4f-4098-9dc5-c2d0c8be6d83,Zeig mir Magenpellets für Pferde ohne künstliche Zusätze.,Magen-Darm-Gesundheit Pferd,2,own_only,kw_969dca29-24cf-42ca-9a7d-a23b11beae83,Höveler,chatgpt-scraper,ChatGPT,0.33
pr_892d418a-dd4f-4098-9dc5-c2d0c8be6d83,Zeig mir Magenpellets für Pferde ohne künstliche Zusätze.,Magen-Darm-Gesundheit Pferd,2,own_only,kw_969dca29-24cf-42ca-9a7d-a23b11beae83,Höveler,gemini-scraper,Gemini,0.33
pr_892d418a-dd4f-4098-9dc5-c2d0c8be6d83,Zeig mir Magenpellets für Pferde ohne künstliche Zusätze.,Magen-Darm-Gesundheit Pferd,2,own_only,kw_969dca29-24cf-42ca-9a7d-a23b11beae83,Höveler,google-ai-overview-scraper,AI Overview,0
pr_892d418a-dd4f-4098-9dc5-c2d0c8be6d83,Zeig mir Magenpellets für Pferde ohne künstliche Zusätze.,Magen-Darm-Gesundheit Pferd,2,own_only,kw_d0c6ed51-54a2-4b92-ad71-ef2fce63fb67,Nösenberger,chatgpt-scraper,ChatGPT,0
pr_892d418a-dd4f-4098-9dc5-c2d0c8be6d83,Zeig mir Magenpellets für Pferde ohne künstliche Zusätze.,Magen-Darm-Gesundheit Pferd,2,own_only,kw_d0c6ed51-54a2-4b92-ad71-ef2fce63fb67,Nösenberger,gemini-scraper,Gemini,0
pr_892d418a-dd4f-4098-9dc5-c2d0c8be6d83,Zeig mir Magenpellets für Pferde ohne künstliche Zusätze.,Magen-Darm-Gesundheit Pferd,2,own_only,kw_d0c6ed51-54a2-4b92-ad71-ef2fce63fb67,Nösenberger,google-ai-overview-scraper,AI Overview,0
pr_892d418a-dd4f-4098-9dc5-c2d0c8be6d83,Zeig mir Magenpellets für Pferde ohne künstliche Zusätze.,Magen-Darm-Gesundheit Pferd,2,own_only,kw_e5810055-52d1-4f04-9abc-9b18cfd468fb,St. Hippolyt,chatgpt-scraper,ChatGPT,0
pr_892d418a-dd4f-4098-9dc5-c2d0c8be6d83,Zeig mir Magenpellets für Pferde ohne künstliche Zusätze.,Magen-Darm-Gesundheit Pferd,2,own_only,kw_e5810055-52d1-4f04-9abc-9b18cfd468fb,St. Hippolyt,gemini-scraper,Gemini,0
pr_892d418a-dd4f-4098-9dc5-c2d0c8be6d83,Zeig mir Magenpellets für Pferde ohne künstliche Zusätze.,Magen-Darm-Gesundheit Pferd,2,own_only,kw_e5810055-52d1-4f04-9abc-9b18cfd468fb,St. Hippolyt,google-ai-overview-scraper,AI Overview,0
pr_ae44d933-64c5-4032-a0a0-74999632519b,Empfiehl mir natürliches Ergänzungsfutter für Pferde mit Magenproblemen.,Magen-Darm-Gesundheit Pferd,2,full,kw_456df993-9dae-4abe-8a95-0d53f70ec63d,Havens,chatgpt-scraper,ChatGPT,0
pr_ae44d933-64c5-4032-a0a0-74999632519b,Empfiehl mir natürliches Ergänzungsfutter für Pferde mit Magenproblemen.,Magen-Darm-Gesundheit Pferd,2,full,kw_456df993-9dae-4abe-8a95-0d53f70ec63d,Havens,gemini-scraper,Gemini,0
pr_ae44d933-64c5-4032-a0a0-74999632519b,Empfiehl mir natürliches Ergänzungsfutter für Pferde mit Magenproblemen.,Magen-Darm-Gesundheit Pferd,2,full,kw_456df993-9dae-4abe-8a95-0d53f70ec63d,Havens,google-ai-overview-scraper,AI Overview,0
pr_ae44d933-64c5-4032-a0a0-74999632519b,Empfiehl mir natürliches Ergänzungsfutter für Pferde mit Magenproblemen.,Magen-Darm-Gesundheit Pferd,2,full,kw_4db331b0-064b-4590-811a-f976f85495bc,Pavo,chatgpt-scraper,ChatGPT,0
pr_ae44d933-64c5-4032-a0a0-74999632519b,Empfiehl mir natürliches Ergänzungsfutter für Pferde mit Magenproblemen.,Magen-Darm-Gesundheit Pferd,2,full,kw_4db331b0-064b-4590-811a-f976f85495bc,Pavo,gemini-scraper,Gemini,0
pr_ae44d933-64c5-4032-a0a0-74999632519b,Empfiehl mir natürliches Ergänzungsfutter für Pferde mit Magenproblemen.,Magen-Darm-Gesundheit Pferd,2,full,kw_4db331b0-064b-4590-811a-f976f85495bc,Pavo,google-ai-overview-scraper,AI Overview,0
pr_ae44d933-64c5-4032-a0a0-74999632519b,Empfiehl mir natürliches Ergänzungsfutter für Pferde mit Magenproblemen.,Magen-Darm-Gesundheit Pferd,2,full,kw_53e73c24-a748-4f3c-8270-9e137e88460f,Marstall,chatgpt-scraper,ChatGPT,0
pr_ae44d933-64c5-4032-a0a0-74999632519b,Empfiehl mir natürliches Ergänzungsfutter für Pferde mit Magenproblemen.,Magen-Darm-Gesundheit Pferd,2,full,kw_53e73c24-a748-4f3c-8270-9e137e88460f,Marstall,gemini-scraper,Gemini,0
pr_ae44d933-64c5-4032-a0a0-74999632519b,Empfiehl mir natürliches Ergänzungsfutter für Pferde mit Magenproblemen.,Magen-Darm-Gesundheit Pferd,2,full,kw_53e73c24-a748-4f3c-8270-9e137e88460f,Marstall,google-ai-overview-scraper,AI Overview,0
pr_ae44d933-64c5-4032-a0a0-74999632519b,Empfiehl mir natürliches Ergänzungsfutter für Pferde mit Magenproblemen.,Magen-Darm-Gesundheit Pferd,2,full,kw_8023f695-680d-4ca2-bb5b-4b91beec4a01,Eggersmann,chatgpt-scraper,ChatGPT,0
pr_ae44d933-64c5-4032-a0a0-74999632519b,Empfiehl mir natürliches Ergänzungsfutter für Pferde mit Magenproblemen.,Magen-Darm-Gesundheit Pferd,2,full,kw_8023f695-680d-4ca2-bb5b-4b91beec4a01,Eggersmann,gemini-scraper,Gemini,0
pr_ae44d933-64c5-4032-a0a0-74999632519b,Empfiehl mir natürliches Ergänzungsfutter für Pferde mit Magenproblemen.,Magen-Darm-Gesundheit Pferd,2,full,kw_8023f695-680d-4ca2-bb5b-4b91beec4a01,Eggersmann,google-ai-overview-scraper,AI Overview,0
pr_ae44d933-64c5-4032-a0a0-74999632519b,Empfiehl mir natürliches Ergänzungsfutter für Pferde mit Magenproblemen.,Magen-Darm-Gesundheit Pferd,2,full,kw_969dca29-24cf-42ca-9a7d-a23b11beae83,Höveler,chatgpt-scraper,ChatGPT,0
pr_ae44d933-64c5-4032-a0a0-74999632519b,Empfiehl mir natürliches Ergänzungsfutter für Pferde mit Magenproblemen.,Magen-Darm-Gesundheit Pferd,2,full,kw_969dca29-24cf-42ca-9a7d-a23b11beae83,Höveler,gemini-scraper,Gemini,0
pr_ae44d933-64c5-4032-a0a0-74999632519b,Empfiehl mir natürliches Ergänzungsfutter für Pferde mit Magenproblemen.,Magen-Darm-Gesundheit Pferd,2,full,kw_969dca29-24cf-42ca-9a7d-a23b11beae83,Höveler,google-ai-overview-scraper,AI Overview,0
pr_ae44d933-64c5-4032-a0a0-74999632519b,Empfiehl mir natürliches Ergänzungsfutter für Pferde mit Magenproblemen.,Magen-Darm-Gesundheit Pferd,2,full,kw_d0c6ed51-54a2-4b92-ad71-ef2fce63fb67,Nösenberger,chatgpt-scraper,ChatGPT,0
pr_ae44d933-64c5-4032-a0a0-74999632519b,Empfiehl mir natürliches Ergänzungsfutter für Pferde mit Magenproblemen.,Magen-Darm-Gesundheit Pferd,2,full,kw_d0c6ed51-54a2-4b92-ad71-ef2fce63fb67,Nösenberger,gemini-scraper,Gemini,0
pr_ae44d933-64c5-4032-a0a0-74999632519b,Empfiehl mir natürliches Ergänzungsfutter für Pferde mit Magenproblemen.,Magen-Darm-Gesundheit Pferd,2,full,kw_d0c6ed51-54a2-4b92-ad71-ef2fce63fb67,Nösenberger,google-ai-overview-scraper,AI Overview,0
pr_ae44d933-64c5-4032-a0a0-74999632519b,Empfiehl mir natürliches Ergänzungsfutter für Pferde mit Magenproblemen.,Magen-Darm-Gesundheit Pferd,2,full,kw_e5810055-52d1-4f04-9abc-9b18cfd468fb,St. Hippolyt,chatgpt-scraper,ChatGPT,0
pr_ae44d933-64c5-4032-a0a0-74999632519b,Empfiehl mir natürliches Ergänzungsfutter für Pferde mit Magenproblemen.,Magen-Darm-Gesundheit Pferd,2,full,kw_e5810055-52d1-4f04-9abc-9b18cfd468fb,St. Hippolyt,gemini-scraper,Gemini,0
pr_ae44d933-64c5-4032-a0a0-74999632519b,Empfiehl mir natürliches Ergänzungsfutter für Pferde mit Magenproblemen.,Magen-Darm-Gesundheit Pferd,2,full,kw_e5810055-52d1-4f04-9abc-9b18cfd468fb,St. Hippolyt,google-ai-overview-scraper,AI Overview,0
pr_ce22dac0-782c-42ea-a6e4-2c595108b4d6,Pferdefutter zur Gelenkunterstützung ohne künstliche Aromen kaufen.,Gelenkunterstützung für Pferde,2,own_only,kw_456df993-9dae-4abe-8a95-0d53f70ec63d,Havens,chatgpt-scraper,ChatGPT,0
pr_ce22dac0-782c-42ea-a6e4-2c595108b4d6,Pferdefutter zur Gelenkunterstützung ohne künstliche Aromen kaufen.,Gelenkunterstützung für Pferde,2,own_only,kw_456df993-9dae-4abe-8a95-0d53f70ec63d,Havens,gemini-scraper,Gemini,0
pr_ce22dac0-782c-42ea-a6e4-2c595108b4d6,Pferdefutter zur Gelenkunterstützung ohne künstliche Aromen kaufen.,Gelenkunterstützung für Pferde,2,own_only,kw_456df993-9dae-4abe-8a95-0d53f70ec63d,Havens,google-ai-overview-scraper,AI Overview,0
pr_ce22dac0-782c-42ea-a6e4-2c595108b4d6,Pferdefutter zur Gelenkunterstützung ohne künstliche Aromen kaufen.,Gelenkunterstützung für Pferde,2,own_only,kw_4db331b0-064b-4590-811a-f976f85495bc,Pavo,chatgpt-scraper,ChatGPT,0.33
pr_ce22dac0-782c-42ea-a6e4-2c595108b4d6,Pferdefutter zur Gelenkunterstützung ohne künstliche Aromen kaufen.,Gelenkunterstützung für Pferde,2,own_only,kw_4db331b0-064b-4590-811a-f976f85495bc,Pavo,gemini-scraper,Gemini,0
pr_ce22dac0-782c-42ea-a6e4-2c595108b4d6,Pferdefutter zur Gelenkunterstützung ohne künstliche Aromen kaufen.,Gelenkunterstützung für Pferde,2,own_only,kw_4db331b0-064b-4590-811a-f976f85495bc,Pavo,google-ai-overview-scraper,AI Overview,0
pr_ce22dac0-782c-42ea-a6e4-2c595108b4d6,Pferdefutter zur Gelenkunterstützung ohne künstliche Aromen kaufen.,Gelenkunterstützung für Pferde,2,own_only,kw_53e73c24-a748-4f3c-8270-9e137e88460f,Marstall,chatgpt-scraper,ChatGPT,0
pr_ce22dac0-782c-42ea-a6e4-2c595108b4d6,Pferdefutter zur Gelenkunterstützung ohne künstliche Aromen kaufen.,Gelenkunterstützung für Pferde,2,own_only,kw_53e73c24-a748-4f3c-8270-9e137e88460f,Marstall,gemini-scraper,Gemini,0
pr_ce22dac0-782c-42ea-a6e4-2c595108b4d6,Pferdefutter zur Gelenkunterstützung ohne künstliche Aromen kaufen.,Gelenkunterstützung für Pferde,2,own_only,kw_53e73c24-a748-4f3c-8270-9e137e88460f,Marstall,google-ai-overview-scraper,AI Overview,0
pr_ce22dac0-782c-42ea-a6e4-2c595108b4d6,Pferdefutter zur Gelenkunterstützung ohne künstliche Aromen kaufen.,Gelenkunterstützung für Pferde,2,own_only,kw_8023f695-680d-4ca2-bb5b-4b91beec4a01,Eggersmann,chatgpt-scraper,ChatGPT,0
pr_ce22dac0-782c-42ea-a6e4-2c595108b4d6,Pferdefutter zur Gelenkunterstützung ohne künstliche Aromen kaufen.,Gelenkunterstützung für Pferde,2,own_only,kw_8023f695-680d-4ca2-bb5b-4b91beec4a01,Eggersmann,gemini-scraper,Gemini,0
pr_ce22dac0-782c-42ea-a6e4-2c595108b4d6,Pferdefutter zur Gelenkunterstützung ohne künstliche Aromen kaufen.,Gelenkunterstützung für Pferde,2,own_only,kw_8023f695-680d-4ca2-bb5b-4b91beec4a01,Eggersmann,google-ai-overview-scraper,AI Overview,0
pr_ce22dac0-782c-42ea-a6e4-2c595108b4d6,Pferdefutter zur Gelenkunterstützung ohne künstliche Aromen kaufen.,Gelenkunterstützung für Pferde,2,own_only,kw_969dca29-24cf-42ca-9a7d-a23b11beae83,Höveler,chatgpt-scraper,ChatGPT,0
pr_ce22dac0-782c-42ea-a6e4-2c595108b4d6,Pferdefutter zur Gelenkunterstützung ohne künstliche Aromen kaufen.,Gelenkunterstützung für Pferde,2,own_only,kw_969dca29-24cf-42ca-9a7d-a23b11beae83,Höveler,gemini-scraper,Gemini,0
pr_ce22dac0-782c-42ea-a6e4-2c595108b4d6,Pferdefutter zur Gelenkunterstützung ohne künstliche Aromen kaufen.,Gelenkunterstützung für Pferde,2,own_only,kw_969dca29-24cf-42ca-9a7d-a23b11beae83,Höveler,google-ai-overview-scraper,AI Overview,0
pr_ce22dac0-782c-42ea-a6e4-2c595108b4d6,Pferdefutter zur Gelenkunterstützung ohne künstliche Aromen kaufen.,Gelenkunterstützung für Pferde,2,own_only,kw_d0c6ed51-54a2-4b92-ad71-ef2fce63fb67,Nösenberger,chatgpt-scraper,ChatGPT,0
pr_ce22dac0-782c-42ea-a6e4-2c595108b4d6,Pferdefutter zur Gelenkunterstützung ohne künstliche Aromen kaufen.,Gelenkunterstützung für Pferde,2,own_only,kw_d0c6ed51-54a2-4b92-ad71-ef2fce63fb67,Nösenberger,gemini-scraper,Gemini,0
pr_ce22dac0-782c-42ea-a6e4-2c595108b4d6,Pferdefutter zur Gelenkunterstützung ohne künstliche Aromen kaufen.,Gelenkunterstützung für Pferde,2,own_only,kw_d0c6ed51-54a2-4b92-ad71-ef2fce63fb67,Nösenberger,google-ai-overview-scraper,AI Overview,0
pr_ce22dac0-782c-42ea-a6e4-2c595108b4d6,Pferdefutter zur Gelenkunterstützung ohne künstliche Aromen kaufen.,Gelenkunterstützung für Pferde,2,own_only,kw_e5810055-52d1-4f04-9abc-9b18cfd468fb,St. Hippolyt,chatgpt-scraper,ChatGPT,0.33
pr_ce22dac0-782c-42ea-a6e4-2c595108b4d6,Pferdefutter zur Gelenkunterstützung ohne künstliche Aromen kaufen.,Gelenkunterstützung für Pferde,2,own_only,kw_e5810055-52d1-4f04-9abc-9b18cfd468fb,St. Hippolyt,gemini-scraper,Gemini,0
pr_ce22dac0-782c-42ea-a6e4-2c595108b4d6,Pferdefutter zur Gelenkunterstützung ohne künstliche Aromen kaufen.,Gelenkunterstützung für Pferde,2,own_only,kw_e5810055-52d1-4f04-9abc-9b18cfd468fb,St. Hippolyt,google-ai-overview-scraper,AI Overview,0
pr_919e94f2-5a66-46fd-b425-6ae88721d518,Zeige mir Ergänzungsfutter für Pferde mit Magenproblemen in den Niederlanden.,Pferdefutter Ergänzungsmittel,2,own_only,kw_456df993-9dae-4abe-8a95-0d53f70ec63d,Havens,chatgpt-scraper,ChatGPT,0.33
pr_919e94f2-5a66-46fd-b425-6ae88721d518,Zeige mir Ergänzungsfutter für Pferde mit Magenproblemen in den Niederlanden.,Pferdefutter Ergänzungsmittel,2,own_only,kw_456df993-9dae-4abe-8a95-0d53f70ec63d,Havens,gemini-scraper,Gemini,0.33
pr_919e94f2-5a66-46fd-b425-6ae88721d518,Zeige mir Ergänzungsfutter für Pferde mit Magenproblemen in den Niederlanden.,Pferdefutter Ergänzungsmittel,2,own_only,kw_456df993-9dae-4abe-8a95-0d53f70ec63d,Havens,google-ai-overview-scraper,AI Overview,0
pr_919e94f2-5a66-46fd-b425-6ae88721d518,Zeige mir Ergänzungsfutter für Pferde mit Magenproblemen in den Niederlanden.,Pferdefutter Ergänzungsmittel,2,own_only,kw_4db331b0-064b-4590-811a-f976f85495bc,Pavo,chatgpt-scraper,ChatGPT,0.67
pr_919e94f2-5a66-46fd-b425-6ae88721d518,Zeige mir Ergänzungsfutter für Pferde mit Magenproblemen in den Niederlanden.,Pferdefutter Ergänzungsmittel,2,own_only,kw_4db331b0-064b-4590-811a-f976f85495bc,Pavo,gemini-scraper,Gemini,1
pr_919e94f2-5a66-46fd-b425-6ae88721d518,Zeige mir Ergänzungsfutter für Pferde mit Magenproblemen in den Niederlanden.,Pferdefutter Ergänzungsmittel,2,own_only,kw_4db331b0-064b-4590-811a-f976f85495bc,Pavo,google-ai-overview-scraper,AI Overview,0
pr_919e94f2-5a66-46fd-b425-6ae88721d518,Zeige mir Ergänzungsfutter für Pferde mit Magenproblemen in den Niederlanden.,Pferdefutter Ergänzungsmittel,2,own_only,kw_53e73c24-a748-4f3c-8270-9e137e88460f,Marstall,chatgpt-scraper,ChatGPT,0
pr_919e94f2-5a66-46fd-b425-6ae88721d518,Zeige mir Ergänzungsfutter für Pferde mit Magenproblemen in den Niederlanden.,Pferdefutter Ergänzungsmittel,2,own_only,kw_53e73c24-a748-4f3c-8270-9e137e88460f,Marstall,gemini-scraper,Gemini,0
pr_919e94f2-5a66-46fd-b425-6ae88721d518,Zeige mir Ergänzungsfutter für Pferde mit Magenproblemen in den Niederlanden.,Pferdefutter Ergänzungsmittel,2,own_only,kw_53e73c24-a748-4f3c-8270-9e137e88460f,Marstall,google-ai-overview-scraper,AI Overview,0
